Item Code	Item Name	BarCode	Unit	Converter
124521	KOTEX Style Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi	8888336021430	GOI	1
124533	LACTACYD Dung Dich Ve Sinh P.Nu Hang Ngay 150ml/1Chai	124533	CHAI	1
124533	LACTACYD Dung Dich Ve Sinh P.Nu Hang Ngay 150ml/1Chai	8850886002313	CHAI	1
124533	LACTACYD Dung Dich Ve Sinh P.Nu Hang Ngay 150ml/1Chai	8936123410063	CHAI	1
124533	LACTACYD Dung Dich Ve Sinh P.Nu Hang Ngay 150ml/1Chai	8938503445061	CHAI	1
124648	LISTERINE Nuoc Suc Mieng Cool Mint 250ml/1 Chai	124648	CHAI	1
124648	LISTERINE Nuoc Suc Mieng Cool Mint 250ml/1 Chai	8850007811213	CHAI	1
124648	LISTERINE Nuoc Suc Mieng Cool Mint 250ml/1 Chai	8850007813040	CHAI	1
124648	LISTERINE Nuoc Suc Mieng Cool Mint 250ml/1 Chai	9310059050071	CHAI	1
124650	LISTERINE PhimNgam Bac Ha 24pcs/1 Vi	012547433654	VI	1
124650	LISTERINE PhimNgam Bac Ha 24pcs/1 Vi	124650	VI	1
124789	NIVEA MEN MEN Lan Ngan Mui Black&White 50ml/1 Chai	124789	CHAI	1
124789	NIVEA MEN MEN Lan Ngan Mui Black&White 50ml/1 Chai	4005808663040	CHAI	1
124791	NIVEA Lan Ngan Mui Black & White 50ml/1Chai	124791	CHAI	1
124791	NIVEA Lan Ngan Mui Black & White 50ml/1Chai	4005808663019	CHAI	1
124820	NIVEA MEN Lan Ngan Mui Kho Thoang 50ml/1 Chai	124820	CHAI	1
124820	NIVEA MEN Lan Ngan Mui Kho Thoang 50ml/1 Chai	4005808321667	CHAI	1
124844	NIVEA MEN Lan Ngan Mui Mat Lanh 50ml/1 Chai	124844	CHAI	1
124844	NIVEA MEN Lan Ngan Mui Mat Lanh 50ml/1 Chai	4002808330439	CHAI	1
124844	NIVEA MEN Lan Ngan Mui Mat Lanh 50ml/1 Chai	4005808330430	CHAI	1
124856	NIVEA Lan Ngan Mui Ngoc Trai Quyen Ru 50ml/1 Cai	124856	CAI	1
124856	NIVEA Lan Ngan Mui Ngoc Trai Quyen Ru 50ml/1 Cai	4005808837359	CAI	1
124870	NIVEA MEN Lan Ngan Mui Sieu Phan Tu Bac Nam 50ml/1 Chai	124870	CHAI	1
124870	NIVEA MEN Lan Ngan Mui Sieu Phan Tu Bac Nam 50ml/1 Chai	4005808321711	CHAI	1
124894	NIVEA Lan Ngan Mui Trang Min Diu Da 50ml/1 Chai	124894	CHAI	1
124894	NIVEA Lan Ngan Mui Trang Min Diu Da 50ml/1 Chai	4005808364855	CHAI	1
124894	NIVEA Lan Ngan Mui Trang Min Diu Da 50ml/1 Chai	4005808692903	CHAI	1
124909	NIVEA Lan Ngan Mui Trang Mo Tham 50ml/1 Chai	124909	CHAI	1
124909	NIVEA Lan Ngan Mui Trang Mo Tham 50ml/1 Chai	4005808364848	CHAI	1
124909	NIVEA Lan Ngan Mui Trang Mo Tham 50ml/1 Chai	4005808837472	CHAI	1
124961	NIVEA Sua Duong The Trang Da Dem 250ml/1 Chai	124961	CHAI	1
124961	NIVEA Sua Duong The Trang Da Dem 250ml/1 Chai	4005808355648	CHAI	1
125044	NIVEA MEN Xit Ngan Mui Black&White 150ml/1 Chai	125044	CHAI	1
125044	NIVEA MEN Xit Ngan Mui Black&White 150ml/1 Chai	4005808073870	CHAI	1
125056	NIVEA Xit Ngan Mui Black&White Nu 150ml/1 Chai	125056	CHAI	1
125056	NIVEA Xit Ngan Mui Black&White Nu 150ml/1 Chai	4005808073863	CHAI	1
125070	NIVEA Xit Ngan Mui Extra Whitening 150ml/1 Chai	125070	CHAI	1
125070	NIVEA Xit Ngan Mui Extra Whitening 150ml/1 Chai	4005808829675	CHAI	1
125082	NIVEA MEN Xit Ngan Mui Kho Thoang 150ml/1 Chai	125082	CHAI	1
125082	NIVEA MEN Xit Ngan Mui Kho Thoang 150ml/1 Chai	4005808300198	CHAI	1
125135	OKAMOTO Bao Cao Su 0.03 Platinum 3 Cai/1 Hop	125135	HOP	1
125135	OKAMOTO Bao Cao Su 0.03 Platinum 3 Cai/1 Hop	4547691439628	HOP	1
125147	OKAMOTO Bao Cao Su Crown 3 Cai/1 Hop	125147	HOP	1
125147	OKAMOTO Bao Cao Su Crown 3 Cai/1 Hop	4970520262027	HOP	1
125159	OKAMOTO Bao Cao Su Dot-De-Cool 3 Cai/1 Hop	125159	HOP	1
125159	OKAMOTO Bao Cao Su Dot-De-Cool 3 Cai/1 Hop	4890368004538	HOP	1
125197	OKAMOTO Bao Cao Su Purity 3 Cai/1 Hop	125197	HOP	1
125197	OKAMOTO Bao Cao Su Purity 3 Cai/1 Hop	4547691239129	HOP	1
125226	OKAMOTO Bao Cao Su Strawberry 3 Cai/1 Hop	125226	HOP	1
125226	OKAMOTO Bao Cao Su Strawberry 3 Cai/1 Hop	4547691239105	HOP	1
125240	OKAMOTO Bao Cao Su Vanilla 3 Cai/1 Hop	125240	HOP	1
125240	OKAMOTO Bao Cao Su Vanilla 3 Cai/1 Hop	4547691239082	HOP	1
125252	OKAMURA Cay Cao Luoi 2pcs/1 Vi	125252	CAY	1
125252	OKAMURA Cay Cao Luoi 2pcs/1 Vi	4983435758400	CAY	1
125264	OKAMURA Dau BCKR I 8pcs/1Goi	125264	GOI	1
125264	OKAMURA Dau BCKR I 8pcs/1Goi	4983435728205	GOI	1
125276	OKAMURA Dau BCKR L 6pcs/1Goi	125276	GOI	1
125276	OKAMURA Dau BCKR L 6pcs/1Goi	4983435728106	GOI	1
125317	ORAL B Chi Nha Khoa Bac Ha 50m/1 Vi	125317	VI	1
125317	ORAL B Chi Nha Khoa Bac Ha 50m/1 Vi	20340261	VI	1
125317	ORAL B Chi Nha Khoa Bac Ha 50m/1 Vi	3014260830281	VI	1
125317	ORAL B Chi Nha Khoa Bac Ha 50m/1 Vi	9300647000342	VI	1
125329	OXY Dau Goi Perfect 180ml/1 Chai	125329	CHAI	1
125329	OXY Dau Goi Perfect 180ml/1 Chai	8935006533455	CHAI	1
125329	OXY Dau Goi Perfect 180ml/1 Chai	8935006535541	CHAI	1
125329	OXY Dau Goi Perfect 180ml/1 Chai	8935006537842	CHAI	1
125343	OXY Kem Rua Mat 100g/1 Tuyp	125343	TUYP	1
125343	OXY Kem Rua Mat 100g/1 Tuyp	8935006531581	TUYP	1
125355	OXY Kem Rua Mat Tac Dong Sau 100g/1 Tuyp	125355	TUYP	1
125355	OXY Kem Rua Mat Tac Dong Sau 100g/1 Tuyp	8935006531956	TUYP	1
125408	P/S Kem Danh Rang Tra Xanh 123 100g/1 Hop	125408	HOP	1
125408	P/S Kem Danh Rang Tra Xanh 123 100g/1 Hop	8934839105624	HOP	1
125408	P/S Kem Danh Rang Tra Xanh 123 100g/1 Hop	8934839118396	HOP	1
125408	P/S Kem Danh Rang Tra Xanh 123 100g/1 Hop	8934839122553	HOP	1
125408	P/S Kem Danh Rang Tra Xanh 123 100g/1 Hop	8934839124298	HOP	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	125460	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430260022AB	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430260022NRI	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430379427AB	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430379427NRI	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430386777AB	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430386777NRI	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430775731AB	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430978859AB	CHAI	1
125460	PANTENE Dau Goi Muot Ong 170ml/1 Chai	4902430978859NRI	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	125484	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430260152AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430260152NRI	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430379366AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430379366NRI	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430379380AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430379380NRI	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430386807AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430386807NRI	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430775793AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430978781AB	CHAI	1
125484	PANTENE Dau Goi Ngan Rung Toc 170ml/1 Chai	4902430978781NRI	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	125575	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430250627	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430262712	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430351584	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430351744	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430389457	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430409889	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430422468	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430451611	CHAI	1
125575	REJOICE Dau Goi Sieu Muot 170ml/1 Chai	4902430709889	CHAI	1
125587	REMOS Xit Chong Muoi 60ml/1 Chai	125587	CHAI	1
125587	REMOS Xit Chong Muoi 60ml/1 Chai	8935006530843	CHAI	1
125604	REXONA Lan Ngan Mui Nam Sport 40ml/1 Chai	125604	CHAI	1
125604	REXONA Lan Ngan Mui Nam Sport 40ml/1 Chai	4800888153876	CHAI	1
125604	REXONA Lan Ngan Mui Nam Sport 40ml/1 Chai	4800888153890	CHAI	1
125692	ROMANO Tam Goi Classic 180g/1Chai	125692	CHAI	1
125692	ROMANO Tam Goi Classic 180g/1Chai	8935212810041	CHAI	1
125692	ROMANO Tam Goi Classic 180g/1Chai	8935212810081	CHAI	1
125771	SENSODYNE Kem Danh Rang Nhay Cam BH 100g/1 Hop	125771	HOP	1
125771	SENSODYNE Kem Danh Rang Nhay Cam BH 100g/1 Hop	8991991161332	HOP	1
125783	SENSODYNE Kem Danh Rang Nhay Cam The Mat 100g/1 Hop	125783	HOP	1
125783	SENSODYNE Kem Danh Rang Nhay Cam The Mat 100g/1 Hop	1527094683272	HOP	1
125783	SENSODYNE Kem Danh Rang Nhay Cam The Mat 100g/1 Hop	4800318407739	HOP	1
125824	SUNPLAY Kem Chong Nang Skin A.C.White 25g/1 Tuyp	125824	TUYP	1
125824	SUNPLAY Kem Chong Nang Skin A.C.White 25g/1 Tuyp	8935006533288	TUYP	1
125848	SUNPLAY Kem Chong Nang Superblock SPF81 30g/1 Chai	125848	CHAI	1
125848	SUNPLAY Kem Chong Nang Superblock SPF81 30g/1 Chai	8935006532014	CHAI	1
125848	SUNPLAY Kem Chong Nang Superblock SPF81 30g/1 Chai	8935006532687	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	125862	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	8934868077824AB	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	8934868077824NRI	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	8934868101727AB	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	8934868101727NRI	CHAI	1
125862	SUNSILK Dau Goi Mem Muot Dieu Ki 180g/1 Chai	8934868113737AB	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	125886	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	8934868034803	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	8934868060628	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	8934868077664	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	8934868101642	CHAI	1
125886	SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai	8934868113607	CHAI	1
126062	VEDETTE MNG Trang Da D.Leo 22ml/1Goi	126062	GOI	1
126062	VEDETTE MNG Trang Da D.Leo 22ml/1Goi	8936035200073	GOI	1
126074	VEDETTE MNG TrangDa N.Trai 22ml/1Goi	126074	GOI	1
126074	VEDETTE MNG TrangDa N.Trai 22ml/1Goi	8936035200127	GOI	1
126244	X-MEN Dau Goi  Fire Active 180g/1 Chai	126244	CHAI	1
126244	X-MEN Dau Goi  Fire Active 180g/1 Chai	8935136813151	CHAI	1
126244	X-MEN Dau Goi  Fire Active 180g/1 Chai	8935136813175	CHAI	1
126244	X-MEN Dau Goi  Fire Active 180g/1 Chai	8935136860971	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	126256	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	8935136502406AB	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	8935136502406NRI	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	8935136803176AB	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	8935136803176NRI	CHAI	1
126256	X-MEN Dau Goi Wood Sport 180ml/1 Chai	8935136860902AB	CHAI	1
130881	3M Cay Lan Bui Mini/1 Cai	021200495991	CAI	1
130881	3M Cay Lan Bui Mini/1 Cai	130881	CAI	1
130881	3M Cay Lan Bui Mini/1 Cai	21200495991	CAI	1
130893	3M Cuoc Co Mut Sieu Sach SSM1s/1 Cai	130893	CAI	1
130893	3M Cuoc Co Mut Sieu Sach SSM1s/1 Cai	8935107560367	CAI	1
130922	502 Keo Dan Con Voi/1 Hop	130922	HOP	1
130922	502 Keo Dan Con Voi/1 Hop	8935065000189	HOP	1
130922	502 Keo Dan Con Voi/1 Hop	8936140075160	HOP	1
130946	FRESSI CARE Khan Uot Bo Tui 10pcs/1 Goi	130946	GOI	1
130946	FRESSI CARE Khan Uot Bo Tui 10pcs/1 Goi	8934755035029	GOI	1
131201	BIC Bat Lua J3/1 Cai	131201	CAI	1
131201	BIC Bat Lua J3/1 Cai	3086120600389	CAI	1
131201	BIC Bat Lua J3/1 Cai	KM3086120600389	CAI	1
131251	CIRCLE K But Bi/1 Cay	131251	CAY	1
131251	CIRCLE K But Bi/1 Cay	8933532204061	CAY	1
131275	CIRCLE K Hop Quet/1 Cai	131275	CAI	1
131275	CIRCLE K Hop Quet/1 Cai	8933602213023	CAI	1
131407	DAILY CARE Dia Nia 17cm 10pcs/1 Goi	131407	GOI	1
131407	DAILY CARE Dia Nia 17cm 10pcs/1 Goi	CK20040002	GOI	1
131794	ENERGIZER Pin Tieu AA E91BP2 2pcs/1 Vi	131794	VI	1
131794	ENERGIZER Pin Tieu AA E91BP2 2pcs/1 Vi	8888021200119	VI	1
131794	ENERGIZER Pin Tieu AA E91BP2 2pcs/1 Vi	8888021200539	VI	1
131809	ENERGIZER Pin Tieu AAA E92BP 4pc/1 Vi	131809	VI	1
131809	ENERGIZER Pin Tieu AAA E92BP 4pc/1 Vi	8888021200164	VI	1
131809	ENERGIZER Pin Tieu AAA E92BP 4pc/1 Vi	8888021200423	VI	1
131809	ENERGIZER Pin Tieu AAA E92BP 4pc/1 Vi	8888021205213	VI	1
131809	ENERGIZER Pin Tieu AAA E92BP 4pc/1 Vi	8888021206241	VI	1
131811	ENERGIZER Pin Tieu AAA Max 2pcs/1 Vi	131811	VI	1
131811	ENERGIZER Pin Tieu AAA Max 2pcs/1 Vi	8888021200157	VI	1
131811	ENERGIZER Pin Tieu AAA Max 2pcs/1 Vi	8888021200546	VI	1
132360	NUNA Khan Uot Em Be 100pcs/1 Goi	132360	GOI	1
132360	NUNA Khan Uot Em Be 100pcs/1 Goi	8936006850504	GOI	1
132372	NUNA Khan Uot Em Be 30pcs/1 Goi	132372	GOI	1
132372	NUNA Khan Uot Em Be 30pcs/1 Goi	8936006850474	GOI	1
132437	OMO Bot Giat 400g/1 Goi	132437	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868067795	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868086284	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868091721	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868095521	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868101284	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868107439	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868110132	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868112044	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868112082	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868132509	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868148937	GOI	1
132437	OMO Bot Giat 400g/1 Goi	8934868163189	GOI	1
132619	PULPPY Khan Giay Hop Huong Tra 100pcs/1 Hop	132619	HOP	1
132619	PULPPY Khan Giay Hop Huong Tra 100pcs/1 Hop	8935018801399	HOP	1
132621	PULPPY Khan Giay Bo Tui Dung 3 lop/1 Goi	132621	GOI	1
132621	PULPPY Khan Giay Bo Tui Dung 3 lop/1 Goi	8935018801610	GOI	1
132633	RAID MAXX Xit Muoi Huong Chanh 300ml/1 Chai	132633	CHAI	1
132633	RAID MAXX Xit Muoi Huong Chanh 300ml/1 Chai	8934889240375	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	132891	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868041870	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868096894	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868099512	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868099536	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868099543	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868119517	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868124948	CHAI	1
132891	SUNLIGHT Nuoc Lau San Hoa Ha 1Kg/1 Chai	8934868133872	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	132906	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868062530	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868075776	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868088608	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868102267	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868127741	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868132400	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868141402	CHAI	1
132906	SUNLIGHT Nuoc Rua Chen Tra Xanh & Chanh 400g/1 Chai	8934868147367	CHAI	1
132932	TEMPO Khan Giay Bac Ha 4 Lop/1 Goi	132932	GOI	1
132932	TEMPO Khan Giay Bac Ha 4 Lop/1 Goi	4897024510068	GOI	1
132932	TEMPO Khan Giay Bac Ha 4 Lop/1 Goi	4897024510389	GOI	1
132968	TESSA Khan Giay 50pcs/1 Goi	132968	GOI	1
132968	TESSA Khan Giay 50pcs/1 Goi	8992931005099	GOI	1
132982	THIEN LONG But Bi Xanh TL025/1 Cay	132982	CAY	1
132982	THIEN LONG But Bi Xanh TL025/1 Cay	8935001800354	CAY	1
132994	THIEN LONG But Bi TL027/1 Cay	132994	CAY	1
132994	THIEN LONG But Bi TL027/1 Cay	8935001800347	CAY	1
133015	THIEN LONG But Bi TL049/ 1 Cay	133015	CAY	1
133015	THIEN LONG But Bi TL049/ 1 Cay	8935001802860	CAY	1
133015	THIEN LONG But Bi TL049/ 1 Cay	8935001804789	CAY	1
133015	THIEN LONG But Bi TL049/ 1 Cay	CK22040004	CAY	1
133027	THIEN LONG But Bi Xanh TL08/1 Loc	133027	CAY	1
133027	THIEN LONG But Bi Xanh TL08/1 Loc	8933532204054	CAY	1
133027	THIEN LONG But Bi Xanh TL08/1 Loc	8935001801306	CAY	1
133027	THIEN LONG But Bi Xanh TL08/1 Loc	8935001802686	CAY	1
133027	THIEN LONG But Bi Xanh TL08/1 Loc	CK22040005	CAY	1
133041	THIEN LONG But Da Quang HL03/1 Cay	133041	CAY	1
133041	THIEN LONG But Da Quang HL03/1 Cay	8935001810308	CAY	1
133065	THIEN LONG But Gel B01/1 Cay	133065	CAY	1
133065	THIEN LONG But Gel B01/1 Cay	8935001850168	CAY	1
133077	THIEN LONG B.Long Bang WB03/1 Cay	133077	CAY	1
133077	THIEN LONG B.Long Bang WB03/1 Cay	8935001810087	CAY	1
133132	THIEN LONG But Xoa CP02/ 1 Cay	133132	CAY	1
133132	THIEN LONG But Xoa CP02/ 1 Cay	8935001820062	CAY	1
133144	THIEN LONG Gom E05/1 Cai	133144	CAI	1
133144	THIEN LONG Gom E05/1 Cai	8935001840541	CAI	1
133168	THIEN LONG Keo Dan Giay G08 30ml/1 Chai	133168	CHAI	1
133168	THIEN LONG Keo Dan Giay G08 30ml/1 Chai	8935001841258	CHAI	1
133235	TRAVEL MATE Quan Lot PP Nam L&XL 5pc/1 Goi	133235	GOI	1
133235	TRAVEL MATE Quan Lot PP Nam L&XL 5pc/1 Goi	8936006854229	GOI	1
133235	TRAVEL MATE Quan Lot PP Nam L&XL 5pc/1 Goi	8936006854236	GOI	1
133376	KEM NGHIA Bam Mong 904/1 Cai	133376	CAI	1
133376	KEM NGHIA Bam Mong 904/1 Cai	8936000911034	CAI	1
133431	KEM NGHIA Kem Mong Thep 205/1 Cai	133431	CAI	1
133431	KEM NGHIA Kem Mong Thep 205/1 Cai	8936000910969	CAI	1
133455	KEM NGHIA Nhip N-401/1 Cai	133455	CAI	1
133455	KEM NGHIA Nhip N-401/1 Cai	8936000910747	CAI	1
152629	NGOC TUYET Buu Thiep/1 Cai	152629	CAI	1
152629	NGOC TUYET Buu Thiep/1 Cai	2110001526299	CAI	1
152629	NGOC TUYET Buu Thiep/1 Cai	8936071480019	CAI	1
153120	LIFEBUOY Nuoc Rua Tay  Bao Ve Vuot Troi 180g/1Chai	153120	CHAI	1
153120	LIFEBUOY Nuoc Rua Tay  Bao Ve Vuot Troi 180g/1Chai	8934868030768	CHAI	1
153120	LIFEBUOY Nuoc Rua Tay  Bao Ve Vuot Troi 180g/1Chai	8934868086697	CHAI	1
153120	LIFEBUOY Nuoc Rua Tay  Bao Ve Vuot Troi 180g/1Chai	8934868104483	CHAI	1
153120	LIFEBUOY Nuoc Rua Tay  Bao Ve Vuot Troi 180g/1Chai	8934868133421	CHAI	1
153154	DIANA Bang Ve Sinh Sieu Tham Day Canh 8pc/1Goi	153154	GOI	1
153154	DIANA Bang Ve Sinh Sieu Tham Day Canh 8pc/1Goi	8934755010026	GOI	1
153162	DIANA 4TEEN Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi	153162	GOI	1
153162	DIANA 4TEEN Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi	8934755010194	GOI	1
153188	HAAGEN DAZS Kem Tra Xanh 473ml/ 1 Hop	0074570703548	HOP	1
153188	HAAGEN DAZS Kem Tra Xanh 473ml/ 1 Hop	074570703548	HOP	1
153188	HAAGEN DAZS Kem Tra Xanh 473ml/ 1 Hop	153188	HOP	1
153196	HAAGEN DAZS Kem Tra Xanh 100ml/ 1 Hop	153196	HOP	1
153196	HAAGEN DAZS Kem Tra Xanh 100ml/ 1 Hop	3415584126188	HOP	1
153471	SCHICK Dao Cao Exacta 2 System /1Cay	153471	CAY	1
153471	SCHICK Dao Cao Exacta 2 System /1Cay	4891228410049	CAY	1
153489	SCHICK Luoi Dao Cao Exacta 2System 2pcs/1Goi	153489	GOI	1
153489	SCHICK Luoi Dao Cao Exacta 2System 2pcs/1Goi	4891228410056	GOI	1
153497	SCHICK Dao Cao 1Lan Exacta2 3UN/1Goi	153497	GOI	1
153497	SCHICK Dao Cao 1Lan Exacta2 3UN/1Goi	4710117601217	GOI	1
153502	OKAMOTO Bao Cao Su Crown Nho SM 10 Cai/1 Hop	153502	HOP	1
153502	OKAMOTO Bao Cao Su Crown Nho SM 10 Cai/1 Hop	4547691705938	HOP	1
153552	CORNETTO Kem Black White 66g/1 Cay	153552	CAY	1
153552	CORNETTO Kem Black White 66g/1 Cay	18851932225677	CAY	1
153552	CORNETTO Kem Black White 66g/1 Cay	2900011535523	CAY	1
153552	CORNETTO Kem Black White 66g/1 Cay	8851932275606	CAY	1
153560	TOP TEN Kem So Co La 57g/1 Que	153560	QUE	1
153560	TOP TEN Kem So Co La 57g/1 Que	18851932140239	QUE	1
153560	TOP TEN Kem So Co La 57g/1 Que	8851932145329	QUE	1
153879	ROLLING MINI The Cao/1 Cai	153879	THE	1
153879	ROLLING MINI The Cao/1 Cai	CK02800001	THE	1
153950	VIET THANH Tui Dung Kim Chi/1 Hop	153950	HOP	1
153950	VIET THANH Tui Dung Kim Chi/1 Hop	4714101055062	HOP	1
154037	NIVEA Son Duong Am Esstensial Care/1 Cai	154037	CAI	1
154037	NIVEA Son Duong Am Esstensial Care/1 Cai	8850029850009	CAI	1
154126	AN AN Giay Ve Sinh Cuon 2pcs/1 Goi	154126	GOI	1
154126	AN AN Giay Ve Sinh Cuon 2pcs/1 Goi	8935018800118	GOI	1
154168	BIORE Mieng Dan Lot Mun Cho Nu/1 Goi	154168	GOI	1
154168	BIORE Mieng Dan Lot Mun Cho Nu/1 Goi	8934681615531	GOI	1
154168	BIORE Mieng Dan Lot Mun Cho Nu/1 Goi	8934681938142	GOI	1
154207	JOHNSONS Kem Duong Sua & Gao 50g/1 Hop	154207	HOP	1
154207	JOHNSONS Kem Duong Sua & Gao 50g/1 Hop	88531649	HOP	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	154265	CHAI	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	8934868046073AB	CHAI	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	8934868046073NRI	CHAI	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	8934868100867AB	CHAI	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	8934868100867NRI	CHAI	1
154265	CLEAR Dau Goi Nu Bac Ha Mat Lanh 180g/1 Chai	8934868111382NRI	CHAI	1
